FID,RMSTRAFFIC,ST_RT_NO,CTY_CODE,DISTRICT_N,JURIS,SEG_BGN,OFFSET_BGN,SEG_END,OFFSET_END,SEG_PT_BGN,SEG_PT_END,SEG_LNGTH_,SEQ_NO,CUR_AADT,ADTT_CUR,TRK_PCT,WKDY_TRK_C,ADLR_TRK_C,ADLF_TRK_C,BASE_YR_CL,BASE_ADT,ADTT_BASE,WKDY_TRK_B,ADLR_TRK_B,ADLF_TRK_B,BASE_ADT_Y,DLY_VMT,DLY_TRK_VM,K_FACTOR,D_FACTOR,T_FACTOR,VOL_CNT_KE,VOL_CNT_DA,RAW_CNT_HI,TRAFF_PATT,DUR_CLS_CN,TYPE_OF_CN,DIR_IND,MSLINK,MAPID,NLF_ID,SIDE_IND,NLF_CNTL_B,NLF_CNTL_E,CUM_OFFSET,CUM_OFFS_1,RECORD_UPD,GIS_UPDATE,GIS_GEOMET,GPID,GEOMETRY_L
35543,02005104940000051010471,0051,2,11,1,494,0,510,1047,4940000,5101047,4187.0,4,8164,431,5,552,493,341,2019,8164,431,552,493,341,2019,6474,342,9,50,4,02005105001200,20191002,2019324,03,24,2,B,181000,102278,71105,1,11468,15655.0,120281.0,124468.0,20191124,2019-11-24,2019-07-21,40234,1672.248902
35582,02H04600500000007042765,H046,2,11,5,50,0,70,4276,500000,704276,7178.0,4,3714,223,6,285,282,183,2019,3714,223,285,282,183,2019,5047,303,11,60,3,02H04600700001,20191030,2019344,05,24,3,B,128753,102278,11389,1,5701,12879.0,5701.0,12879.0,20191215,2019-12-15,2019-07-21,40095,2925.6618949999997
35584,02204001411274015130781,2040,2,11,1,141,1274,151,3078,1411274,1513078,3760.0,2,13376,491,4,628,369,273,2019,13376,491,628,369,273,2019,9524,350,10,55,2,02204001512000,20190718,2019336,03,6,1,W,148044,102278,332,2,3390,7150.0,18119.0,21879.0,20191208,2019-12-08,2019-11-05,40099,1516.951346
35595,02204800710640009100001,2048,2,11,1,71,640,91,0,710640,910000,4721.0,4,11911,160,1,205,182,125,2019,11911,160,205,182,125,2019,10648,143,9,60,1,02204800810000,20191113,2019345,03,24,2,W,48139,102278,344,2,13158,17879.0,13158.0,17879.0,20191215,2019-12-15,2019-07-21,40187,1799.342688
35713,02H30800200000004058085,H308,2,11,5,20,0,40,5808,200000,405808,16315.0,1,3579,179,5,229,108,83,2019,3579,179,229,108,83,2019,11059,553,11,55,3,02H30800400001,20190718,2019208,05,24,3,B,166816,102278,62097,1,0,16315.0,5544.0,21859.0,20190804,2019-08-04,2019-11-05,39127,6576.276806
35718,02037604920000050009031,0376,2,11,1,492,0,500,903,4920000,5000903,5269.0,1,20638,1414,7,1810,1160,832,2019,20638,1414,1810,1160,832,2019,20597,1411,9,67,4,04037604900015,20191119,2019345,01,24,2,E,145077,102278,66092,1,0,5269.0,0.0,5269.0,20191215,2019-12-15,2019-11-05,39519,2113.3341530000002
35784,02091000600000009008151,0910,2,11,1,60,0,90,815,600000,900815,9189.0,4,11827,161,1,206,172,120,2019,11827,161,206,172,120,2019,20579,280,9,59,1,02091000800480,20190911,2019345,05,24,2,B,150369,102278,220,1,11774,20963.0,11774.0,20963.0,20191215,2019-12-15,2019-07-21,39122,3692.626864
35855,02H11900100000006000005,H119,2,11,5,10,0,60,0,100000,600000,11825.0,1,4196,294,7,376,334,220,2019,4196,294,376,334,220,2019,9399,659,11,55,4,02H11900200001,20190925,2019344,05,24,3,B,2731,102278,12811,1,0,11825.0,0.0,11825.0,20191215,2019-12-15,2019-07-21,47714,4841.6170759999995
35858,02003002100630022022531,0030,2,11,1,210,630,220,2253,2100630,2202253,2735.0,3,14828,922,6,1180,819,590,2019,14828,922,1180,819,590,2019,7681,478,7,56,8,02003002201084,20191003,2019324,03,24,2,E,173960,102278,153,1,9396,12131.0,48745.0,51480.0,20191124,2019-11-24,2019-07-21,47717,1097.8842949999998
35919,02004803300000038000001,0048,2,11,1,330,0,380,0,3300000,3800000,13154.0,16,17354,2107,12,2697,1206,920,2019,17354,2107,2697,1206,920,2019,43229,5249,7,60,12,02004803500150,20191008,2019317,03,24,2,B,47354,102278,155,1,82289,95443.0,82289.0,95443.0,20191117,2019-11-17,2019-07-21,47727,5271.5216359999995
35956,02H50800100000001044885,H508,2,11,5,10,0,10,4488,100000,104488,4488.0,1,2248,135,6,173,168,109,2019,2248,135,173,168,109,2019,1911,115,11,75,3,02H50800100001,20190723,2019232,05,24,3,B,113983,102278,19849,1,0,4488.0,0.0,4488.0,20190825,2019-08-25,2019-07-21,47883,1831.2252989999997
35958,02403100800000013000001,4031,2,11,1,80,0,130,0,800000,1300000,14523.0,4,4550,137,3,175,65,53,2019,4550,137,175,65,53,2019,12517,377,11,55,2,02403101002555,20190912,2019264,05,24,3,B,48725,102278,615,1,12102,26625.0,12102.0,26625.0,20190922,2019-09-22,2019-07-21,47885,5822.115935
35959,02083702700000030015401,0837,2,11,1,270,0,300,1540,2700000,3001540,8758.0,1,8395,417,5,534,295,217,2019,8395,417,534,295,217,2019,13927,692,10,55,2,02083702701000,20190711,2019301,03,6,1,N,47720,102278,207,1,0,8758.0,55559.0,64317.0,20191105,2019-11-05,2019-11-05,47589,3507.1705
35984,02207400100000003000001,2074,2,11,1,10,0,30,0,100000,300000,5416.0,1,1680,84,5,108,56,42,2019,1680,84,108,56,42,2019,1724,86,11,55,3,02207400200500,20190815,2019259,05,24,3,B,48199,102278,377,1,0,5416.0,0.0,5416.0,20190922,2019-09-22,2019-07-21,47964,2171.022805
36040,02006000500000007400001,0060,2,11,1,50,0,74,0,500000,740000,4531.0,4,5523,222,4,284,79,69,2019,5523,222,284,79,69,2019,4739,190,8,52,5,02006000500300,20190912,2019317,05,24,2,B,47449,102278,168,1,9398,13929.0,9398.0,13929.0,20191117,2019-11-17,2019-07-21,47730,1826.517789
36059,02012100410000004124351,0121,2,11,1,41,0,41,2435,410000,412435,2435.0,2,12583,307,2,393,168,132,2019,12583,307,393,168,132,2019,5801,142,10,55,2,02012100411626,20190520,2019200,03,6,1,S,89690,102278,180,2,651,3086.0,651.0,3086.0,20190728,2019-07-28,2019-08-28,47603,975.6525847000001
36102,02301200100000004021071,3012,2,11,1,10,0,40,2107,100000,402107,10379.0,1,5404,108,2,138,36,32,2019,5404,108,138,36,32,2019,10624,212,11,55,1,02301200203500,20190708,2019214,05,24,3,B,48341,102278,441,1,0,10379.0,0.0,10379.0,20190811,2019-08-11,2019-07-21,48012,4148.639093
36108,02304600100000003014631,3046,2,11,1,10,0,30,1463,100000,301463,6725.0,1,3573,36,1,46,30,22,2019,3573,36,46,30,22,2019,4552,46,11,55,1,02304600300168,20190710,2019214,05,24,3,B,48409,102278,480,1,0,6725.0,0.0,6725.0,20190811,2019-08-11,2019-07-21,47983,2698.898631
36123,02040002501450026000001,0400,2,11,1,250,1450,260,0,2501450,2600000,1981.0,8,15049,811,5,1038,296,258,2019,15049,811,1038,296,258,2019,5643,304,8,57,5,02040002502344,20190814,2019256,03,24,2,B,47691,102278,198,1,26800,28781.0,52848.0,54829.0,20190915,2019-09-15,2019-07-21,47638,784.5469827000001
36276,02005102200975027002901,0051,2,11,1,220,975,270,290,2200975,2700290,11097.0,10,13623,1106,8,1416,965,689,2019,13623,1106,1416,965,689,2019,28636,2325,7,51,6,02005102301283,20190917,2019324,03,24,2,N,47402,102278,161,1,55686,66783.0,55686.0,66783.0,20191124,2019-11-24,2019-07-21,46438,4443.690143
36561,02103100200000004024311,1031,2,11,1,20,0,40,2431,200000,402431,7717.0,2,367,55,15,70,47,34,2019,367,55,70,47,34,2019,537,80,11,55,8,02103100300000,20190822,2019259,09,24,3,B,47979,102278,277,1,1723,9440.0,1723.0,9440.0,20190922,2019-09-22,2019-07-21,46210,3069.648984
36581,02091002100000027000001,0910,2,11,1,210,0,270,0,2100000,2700000,12148.0,8,7948,193,2,247,144,106,2019,7948,193,247,144,106,2019,18288,444,9,51,1,02091002400443,20190828,2019259,05,24,2,B,47790,102278,220,1,47206,59354.0,47206.0,59354.0,20190922,2019-09-22,2019-07-21,46411,4870.89178
36588,02H60500900000016001585,H605,2,11,5,90,0,160,158,900000,1600158,2532.0,1,4384,44,1,56,15,13,2019,4384,44,56,15,13,2019,2104,21,11,55,1,02H60501200001,20190801,2019228,05,24,3,B,108210,102278,12987,1,0,2532.0,0.0,2532.0,20190818,2019-08-18,2019-07-21,46348,1036.0095410000001
36610,02404900800095010032471,4049,2,11,1,80,95,100,3247,800095,1003247,9203.0,2,7547,453,6,580,566,367,2019,7547,453,580,566,367,2019,13154,790,11,55,3,02404901000500,20190911,2019266,05,24,3,B,48763,102278,635,1,14571,23774.0,14571.0,23774.0,20191222,2019-12-22,2019-12-22,46257,3693.344903
36611,02006501110305013105251,0065,2,11,1,111,305,131,525,1110305,1310525,6783.0,5,13791,830,6,1062,458,351,2019,13791,830,1062,458,351,2019,17721,1067,9,55,4,02006501210770,20191017,2019345,03,24,2,S,47494,102278,74430,2,27342,34125.0,32694.0,39477.0,20191215,2019-12-15,2019-07-21,46258,2718.912339
36746,02005001400000015016951,0050,2,11,1,140,0,150,1695,1400000,1501695,4271.0,12,16399,1116,7,1428,647,502,2019,16399,1116,1428,647,502,2019,13267,903,7,50,5,02005001501468,20190930,2019345,03,24,2,E,47371,102278,158,1,27135,31406.0,27135.0,31406.0,20191222,2019-12-22,2019-12-22,46303,1711.454739
36787,02407001200360014000001,4070,2,11,1,120,360,140,0,1200360,1400000,6772.0,6,8157,245,3,314,125,99,2019,8157,245,314,125,99,2019,10465,314,11,55,2,02407001300000,20190925,2019278,05,24,3,B,48818,102278,659,1,29166,35938.0,29166.0,35938.0,20191006,2019-10-06,2019-07-21,48467,2711.1888129999998
36875,02308901400000018000001,3089,2,11,1,140,0,180,0,1400000,1800000,13948.0,2,5357,321,6,411,346,240,2019,5357,321,411,346,240,2019,14153,848,11,65,3,02308901503041,20190829,2019259,05,24,3,B,48548,102278,65531,1,2095,16043.0,25718.0,39666.0,20191222,2019-12-22,2019-12-22,48609,5587.509722
36931,02300401100000014011191,3004,2,11,1,110,0,140,1119,1100000,1401119,8050.0,5,5664,170,3,218,64,55,2019,5664,170,218,64,55,2019,8638,259,11,55,2,02300401201360,20190709,2019201,05,24,3,B,148045,102278,433,1,27088,35138.0,27088.0,35138.0,20190728,2019-07-28,2019-08-28,48583,3214.99001
37076,02H40700100000004057555,H407,2,11,5,10,0,40,5755,100000,405755,20010.0,1,2328,163,7,209,181,120,2019,2328,163,209,181,120,2019,8823,618,11,70,4,02H40700200001,20190919,2019344,05,24,3,B,108190,102278,12939,1,0,20010.0,0.0,20010.0,20191215,2019-12-15,2019-07-21,48628,8048.776913
37133,02206501001800012026671,2065,2,11,1,100,1800,120,2667,1001800,1202667,7859.0,4,3429,240,7,307,289,189,2019,3429,240,307,289,189,2019,5102,357,11,55,4,02206501002300,20190808,2019229,05,24,3,B,48181,102278,365,1,20337,28196.0,20337.0,28196.0,20190818,2019-08-18,2019-07-21,48141,3148.9817
37140,02204600300000004016351,2046,2,11,1,30,0,40,1635,300000,401635,3369.0,2,4593,92,2,118,44,36,2019,4593,92,118,44,36,2019,2930,59,11,55,1,02204600401375,20191029,2019326,05,24,3,B,48126,102278,341,1,4038,7407.0,4038.0,7407.0,20191124,2019-11-24,2019-07-21,48255,1339.5892119999999
37152,02300600100000003019401,3006,2,11,1,10,0,30,1940,100000,301940,7495.0,1,9858,394,4,504,379,268,2019,9858,394,504,379,268,2019,13998,559,11,55,2,02300600102618,20190709,2019201,05,24,3,B,48326,102278,435,1,0,7495.0,0.0,7495.0,20190728,2019-07-28,2019-07-21,48663,2995.796804
37210,02302800100000001025801,3028,2,11,1,10,0,10,2580,100000,102580,2580.0,1,3630,255,7,326,146,116,2019,3630,255,326,146,116,2019,1775,125,11,51,6,02302800100900,20191017,2019345,05,24,2,B,48372,102278,458,1,0,2580.0,0.0,2580.0,20191215,2019-12-15,2019-07-21,45889,1019.2653859999999
37278,02400301402101016014701,4003,2,11,1,140,2101,160,1470,1402101,1601470,5810.0,10,11787,699,6,895,1150,765,2019,11787,699,895,1150,765,2019,12966,769,8,58,8,02400301503000,20191023,2019340,03,24,2,N,120326,102278,580,1,38134,43944.0,38134.0,43944.0,20191208,2019-12-08,2019-11-05,46049,2445.898776
37285,02202100100000003000001,2021,2,11,1,10,0,30,0,100000,300000,5902.0,1,4407,88,2,113,55,42,2019,4407,88,113,55,42,2019,4927,98,11,55,1,02202100200525,20190731,2019228,05,24,3,B,48047,102278,306,1,0,5902.0,0.0,5902.0,20190818,2019-08-18,2019-07-21,45831,2353.286387
37301,02403600100000011000001,4036,2,11,1,10,0,110,0,100000,1100000,18384.0,1,3335,133,4,170,103,76,2019,3335,133,170,103,76,2019,11612,463,11,55,2,02403600500900,20190911,2019317,05,24,3,B,48742,102278,621,1,0,18384.0,0.0,18384.0,20191117,2019-11-17,2019-11-05,45794,7403.908007999999
37343,02204300100000003000001,2043,2,11,1,10,0,30,0,100000,300000,4729.0,1,4720,614,13,786,825,549,2019,4720,614,786,825,549,2019,4229,550,11,55,7,02204300201837,20190813,2019259,05,24,3,B,48112,102278,336,1,0,4729.0,0.0,4729.0,20190922,2019-09-22,2019-07-21,46068,1903.8476289999999
37472,02400301412204016122681,4003,2,11,1,141,2204,161,2268,1412204,1612268,6450.0,10,10139,661,7,846,970,652,2019,10139,661,846,970,652,2019,12390,808,8,58,8,02400301513020,20191023,2019340,03,24,2,S,127687,102278,581,2,38220,44670.0,38220.0,44670.0,20191208,2019-12-08,2019-07-21,45827,2560.6033239999997
37565,02103200600000011037061,1032,2,11,1,60,0,110,3706,600000,1103706,17047.0,4,144,12,8,15,4,3,2019,144,12,15,4,3,2019,465,39,12,53,11,02103200603330,20191105,2019336,05,24,2,B,47984,102278,278,1,12770,29817.0,12770.0,29817.0,20191208,2019-12-08,2019-07-21,46081,6840.334622
37574,02408000100000005005311,4080,2,11,1,10,0,50,531,100000,500531,9153.0,1,448,19,4,24,5,5,2019,448,19,24,5,5,2019,777,33,11,53,4,02408000300000,20191015,2019340,05,24,2,B,48822,102278,663,1,0,9153.0,0.0,9153.0,20191208,2019-12-08,2019-07-21,45703,3701.5315060000003
37613,02H01100100000002006865,H011,2,11,5,10,0,20,686,100000,200686,3062.0,1,5753,230,4,294,144,110,2019,5753,230,294,144,110,2019,3337,133,11,55,2,02H01100100001,20191023,2019344,05,24,3,B,107607,102278,12745,1,0,3062.0,0.0,3062.0,20191215,2019-12-15,2019-07-21,45201,1207.677539
37719,02H49700300000005080785,H497,2,11,5,30,0,50,8078,300000,508078,17212.0,3,3271,33,1,42,12,10,2019,3271,33,42,12,10,2019,10663,108,11,55,1,02H49700400001,20190723,2019261,05,24,3,B,108196,102278,12955,1,12936,30148.0,12936.0,30148.0,20190922,2019-09-22,2019-07-21,48381,6943.313025
37809,02302600400000006000001,3026,2,11,1,40,0,60,0,400000,600000,4998.0,2,4190,293,7,375,189,143,2019,4190,293,375,189,143,2019,3968,277,11,55,4,02302600400750,20190716,2019214,05,24,3,B,48365,102278,456,1,5864,10862.0,5864.0,10862.0,20190811,2019-08-11,2019-07-21,48096,2001.031966
37818,02300700100000002035211,3007,2,11,1,10,0,20,3521,100000,203521,6949.0,1,540,22,4,28,6,5,2019,540,22,28,6,5,2019,711,29,11,55,2,02300700102323,20190724,2019232,05,24,3,B,48328,102278,436,1,0,6949.0,0.0,6949.0,20190825,2019-08-25,2019-07-21,48212,2768.841896
37882,02002801311400017120701,0028,2,11,1,131,1400,171,2070,1311400,1712070,9083.0,7,30980,2287,7,2927,2555,1713,2019,30980,2287,2927,2555,1713,2019,53286,3934,7,54,11,02002801610709,20191119,2019341,03,24,2,S,47286,102278,151,2,24076,33159.0,24076.0,33159.0,20191208,2019-12-08,2019-11-05,48027,3715.427261
37911,02091003400000039003151,0910,2,11,1,340,0,390,315,3400000,3900315,10974.0,13,8085,619,8,792,364,279,2019,8085,619,792,364,279,2019,16801,1286,9,62,4,02091003700000,20190821,2019259,05,24,2,B,47795,102278,220,1,75132,86106.0,75132.0,86106.0,20190922,2019-09-22,2019-07-21,48234,4402.648152000001
37959,02H20500500000006056495,H205,2,11,5,50,0,60,5649,500000,605649,12407.0,2,2114,148,7,189,185,120,2019,2114,148,189,185,120,2019,4968,348,11,55,4,02H20500500001,20190807,2019242,05,24,3,B,144529,102278,61973,1,7075,19482.0,7549.0,19956.0,20190901,2019-09-01,2019-07-21,48322,4970.028493
37979,02H53900100000002066525,H539,2,11,5,10,0,20,6652,100000,206652,11562.0,1,7029,422,6,540,601,383,2019,7029,422,540,601,383,2019,15394,924,11,55,3,02H53900200001,20190708,2019210,05,24,3,B,2998,102278,12965,1,0,11562.0,0.0,11562.0,20190811,2019-08-11,2019-11-05,48313,4688.149475
38087,02401700300950004005801,4017,2,11,1,30,950,40,580,300950,400580,2907.0,2,2445,98,4,125,27,26,2019,2445,98,125,27,26,2019,1347,54,11,55,2,02401700400528,20190904,2019257,05,24,3,B,48676,102278,596,1,1538,4445.0,2096.0,5003.0,20190915,2019-09-15,2019-07-21,48265,1173.691847
38166,02004801710000020100001,0048,2,11,1,171,0,201,0,1710000,2010000,8403.0,1,4265,463,11,593,243,192,2019,4265,463,593,243,192,2019,6786,737,8,59,10,02004801810000,20190801,2019273,03,24,2,S,47346,102278,156,2,0,8403.0,0.0,8403.0,20191006,2019-10-06,2019-07-21,47136,3356.966049
38167,02088500500000009000001,0885,2,11,1,50,0,90,0,500000,900000,9982.0,4,8765,350,4,448,300,218,2019,8765,350,448,300,218,2019,16575,662,9,66,5,02088500701500,20190723,2019228,05,24,2,B,47748,102278,213,1,8950,18932.0,8950.0,18932.0,20190818,2019-08-18,2019-07-21,47396,3991.897014
38278,02102100100000005008691,1021,2,11,1,10,0,50,869,100000,500869,12043.0,1,2758,83,3,106,60,45,2019,2758,83,106,60,45,2019,6291,189,11,55,2,02102100201224,20191016,2019345,05,24,3,B,47940,102278,265,1,0,12043.0,0.0,12043.0,20191215,2019-12-15,2019-07-21,46790,4827.197579
38377,02H00800600000006035905,H008,2,11,5,60,0,60,3590,600000,603590,3590.0,3,7728,76,1,97,128,87,2019,7728,76,97,128,87,2019,5255,52,9,74,2,02H00800600001,20190919,2019281,05,24,2,B,180471,102278,11378,1,9817,13407.0,9817.0,13407.0,20191013,2019-10-13,2019-07-21,46837,1473.138424
38384,02091003100000034000001,0910,2,11,1,310,0,340,0,3100000,3400000,7125.0,12,3967,175,4,224,303,205,2019,3967,175,224,303,205,2019,5351,236,9,66,2,02091003202350,20190924,2019345,05,24,2,B,47794,102278,220,1,68007,75132.0,68007.0,75132.0,20191215,2019-12-15,2019-07-21,47243,2849.9531309999998
38403,02101200100000005000001,1012,2,11,1,10,0,50,0,100000,500000,9464.0,1,2046,61,3,78,17,16,2019,2046,61,78,17,16,2019,3666,109,11,55,2,02101200201425,20190904,2019259,05,24,3,B,47894,102278,248,1,0,9464.0,0.0,9464.0,20190922,2019-09-22,2019-11-05,46802,3778.7344420000004
38499,02207500700000010014151,2075,2,11,1,70,0,100,1415,700000,1001415,8794.0,4,4963,248,5,317,163,124,2019,4963,248,317,163,124,2019,8268,413,11,55,3,02207500801140,20190605,2019166,05,24,3,B,48205,102278,378,1,16806,25600.0,16806.0,25600.0,20190708,2019-07-08,2019-07-21,46281,3521.440804
38513,02205900100000003031251,2059,2,11,1,10,0,30,3125,100000,303125,7470.0,1,2883,144,5,184,87,67,2019,2883,144,184,87,67,2019,4079,204,11,55,3,02205900200000,20190814,2019236,05,24,3,B,48172,102278,360,1,0,7470.0,0.0,7470.0,20190825,2019-08-25,2019-07-21,46558,2985.492943
38530,02000801801525022000001,0008,2,11,1,180,1525,220,0,1801525,2200000,8218.0,16,16908,1743,10,2231,960,756,2019,16908,1743,2231,960,756,2019,26309,2712,9,63,8,02000802100100,20191104,2019324,03,24,2,N,47156,102278,130,1,36539,44757.0,36539.0,44757.0,20191124,2019-11-24,2019-11-05,46418,3290.461774
38564,02400700100000002400001,4007,2,11,1,10,0,24,0,100000,240000,3344.0,1,422,21,5,27,16,12,2019,422,21,27,16,12,2019,267,13,11,55,3,02400700200300,20191003,2019317,05,24,3,B,167523,102278,584,1,0,3344.0,0.0,3344.0,20191117,2019-11-17,2019-11-05,46150,1356.8381539999998
38573,02H05400100000003011085,H054,2,11,5,10,0,30,1108,100000,301108,5226.0,1,8410,288,3,369,154,121,2019,8410,288,369,154,121,2019,8326,285,8,57,2,02H05400200001,20191009,2019294,03,24,2,B,179835,102278,11392,1,0,5226.0,0.0,5226.0,20191027,2019-10-27,2019-11-05,44592,2122.5458329999997
38599,02400200100000002026321,4002,2,11,1,10,0,20,2632,100000,202632,5362.0,1,4280,128,3,164,47,41,2019,4280,128,164,47,41,2019,4348,130,11,55,2,02400200200810,20190912,2019280,05,24,3,B,151023,102278,579,1,0,5362.0,0.0,5362.0,20191013,2019-10-13,2019-11-05,44767,2143.162307
38613,02210200100000002023671,2102,2,11,1,10,0,20,2367,100000,202367,4915.0,1,5724,286,5,366,180,138,2019,5724,286,366,180,138,2019,5329,266,11,55,3,02210200201650,20190806,2019229,05,24,3,B,170403,102278,400,1,0,4915.0,0.0,4915.0,20190818,2019-08-18,2019-07-21,44469,1968.110384
38623,02006501810000020110701,0065,2,11,1,181,0,201,1070,1810000,2011070,7945.0,8,14557,1350,9,1728,912,672,2019,14557,1350,1728,912,672,2019,21908,2032,8,55,9,02006501812800,20191015,2019317,03,24,2,S,47500,102278,74430,2,46041,53986.0,51393.0,59338.0,20191117,2019-11-17,2019-07-21,44614,3179.5820489999996
38826,02204600401635006000001,2046,2,11,1,40,1635,60,0,401635,600000,2939.0,3,7598,152,2,195,83,65,2019,7598,152,195,83,65,2019,4232,85,11,55,1,02204600500500,20190710,2019201,05,24,3,B,48127,102278,341,1,7407,10346.0,7407.0,10346.0,20190728,2019-07-28,2019-07-21,45163,1171.326906
39000,02091002700000029000001,0910,2,11,1,270,0,290,0,2700000,2900000,4019.0,9,5017,433,9,554,312,232,2019,5017,433,554,312,232,2019,3818,330,11,71,8,02091002801160,20191104,2019320,05,24,2,B,47791,102278,220,1,59354,63373.0,59354.0,63373.0,20191117,2019-11-17,2019-07-21,44924,1604.277717
39088,02203900100000002008601,2039,2,11,1,10,0,20,860,100000,200860,4468.0,1,878,26,3,33,21,15,2019,878,26,33,21,15,2019,743,22,11,55,2,02203900100675,20191008,2019292,05,24,3,B,48091,102278,328,1,0,4468.0,0.0,4468.0,20191020,2019-10-20,2019-11-05,50029,1781.4731
39190,02H55400100000002009505,H554,2,11,5,10,0,20,950,100000,200950,3642.0,1,7687,615,8,787,800,517,2019,7687,615,787,800,517,2019,5304,424,11,60,4,02H55400100001,20190801,2019228,05,24,3,B,166821,102278,12971,1,0,3642.0,0.0,3642.0,20190818,2019-08-18,2019-07-21,50474,1472.3964460000002
39194,02001903700000042018951,0019,2,11,1,370,0,420,1895,3700000,4201895,12585.0,3,4724,283,6,362,211,157,2019,4724,283,362,211,157,2019,11262,675,9,61,7,02001903900100,20191003,2019324,05,24,2,B,47211,102278,71102,1,7788,20373.0,69084.0,81669.0,20191124,2019-11-24,2019-08-28,50400,5045.390652
39222,02307700400000009000001,3077,2,11,1,40,0,90,0,400000,900000,13007.0,1,4788,96,2,123,150,105,2019,4788,96,123,150,105,2019,11793,236,11,55,1,02307700402700,20190530,2019152,05,24,3,B,154923,102278,528,1,0,13007.0,6812.0,19819.0,20190708,2019-07-08,2019-07-21,50489,5204.391686
39293,02006500602480011003101,0065,2,11,1,60,2480,110,310,602480,1100310,8717.0,4,10956,912,8,1167,332,287,2019,10956,912,1167,332,287,2019,18088,1506,9,57,8,02006501000226,20191031,2019345,03,24,2,N,148329,102278,77014,1,18660,27377.0,23512.0,32229.0,20191215,2019-12-15,2019-07-21,50389,3494.3788280000003
39319,02101100100000004020681,1011,2,11,1,10,0,40,2068,100000,402068,9647.0,1,3587,167,5,214,189,133,2019,3587,167,214,189,133,2019,6553,305,10,55,3,02101100201000,20190821,2019259,05,24,2,B,128743,102278,247,1,0,9647.0,0.0,9647.0,20190922,2019-09-22,2019-11-05,50202,3864.1101310000004
39360,02005103410000038709181,0051,2,11,1,341,0,387,918,3410000,3870918,12267.0,15,15526,1413,9,1809,1480,1033,2019,15526,1413,1809,1480,1033,2019,36067,3282,6,65,10,02005103411514,20190917,2019317,03,24,2,S,120133,102278,163,2,85925,98192.0,85925.0,98192.0,20191117,2019-11-17,2019-07-21,50465,4906.611607
39431,02406000100000003030131,4060,2,11,1,10,0,30,3013,100000,303013,7295.0,1,6346,444,7,568,541,352,2019,6346,444,568,541,352,2019,8770,614,11,60,4,02406000301056,20190904,2019266,05,24,3,B,48789,102278,649,1,0,7295.0,0.0,7295.0,20190929,2019-09-29,2019-11-05,50127,2930.710767
39528,02406700800000011024811,4067,2,11,1,80,0,110,2481,800000,1102481,8164.0,3,7087,213,3,273,73,64,2019,7087,213,273,73,64,2019,10957,329,11,55,2,02406700901528,20190828,2019259,05,24,3,B,166801,102278,655,1,18600,26764.0,18600.0,26764.0,20190922,2019-09-22,2019-07-21,49668,3260.756526
